"","phon","freq","freq_log10","nd","pp"
"1","AA",7111.88109259993,3.85204554857422,25,NA
"2","AA_B_ER_N",0.305620078179653,0.115816820159466,1,0.00129335554247732
"3","AA_B_F_AH_S_K_EY_SH_AH_N",0.407493437572871,0.148446378633484,0,0.0071533435523361
"4","AA_B_JH_EH_K_T",28.9320340676739,1.47613623085122,2,0.00239385841096421
"5","AA_B_JH_EH_K_T_IH_V_AH_T_IY",0.203746718786436,0.0805351163196006,0,0.00406070527099292
"6","AA_B_JH_EH_K_T_IH_V_L_IY",1.32435367211183,0.366302210706376,0,0.00351347925416761
"7","AA_B_JH_EH_K_T_S",9.27047570478282,1.01159055958341,1,0.00308467731363907
"8","AA_B_L_AH_G_EY_SH_AH_N",6.21427492298629,0.858192688475947,1,0.0073037457081312
"9","AA_B_L_AH_G_EY_SH_AH_N_Z",5.19554132905411,0.792079258403793,1,0.0070856357925108
"10","AA_B_L_AO_NG",0.611240156359307,0.207160277109702,0,0.00106099765865152
"11","AA_B_N_AA_K_SH_AH_S",1.52810039089827,0.402794315792102,0,0.00351259344714206
"12","AA_B_OW",1.42622703150505,0.384931437056767,5,0.000632715906812483
"13","AA_B_S_AH_L_IY_T",0.713113515752525,0.233786141501144,0,0.00660548082455484
"14","AA_B_S_EH_N_AH_T_IY_Z",0.203746718786436,0.0805351163196006,0,0.00488859805486051
"15","AA_B_S_EH_S_IH_V_L_IY",0.101873359393218,0.0421316830119709,0,0.0031760796682711
"16","AA_B_S_IY_N",1.01873359393218,0.30507901021701,0,0.00145713174947946
"17","AA_B_S_T_AH_K_AH_L",0.91686023453896,0.282590447994732,1,0.00883312497844189
"18","AA_B_S_T_AH_K_AH_L_Z",1.62997375029149,0.419951413827989,1,0.00810177237857984
"19","AA_B_S_T_AH_N_AH_T",0.101873359393218,0.0421316830119709,0,0.0111861375790052
"20","AA_B_S_T_AH_T_R_IH_SH_AH_N_Z",0.509366796966089,0.178794792155304,0,0.00920474075229545
"21","AA_B_V_IY_AH_S",46.1486318051277,1.67346909456848,0,0.00296889579588495
"22","AA_B_V_IY_AH_S_L_IY",311.52873302446,2.49488995134515,0,0.00355163435141572
"23","AA_B_V_IY_EY_T",0.407493437572871,0.148446378633484,0,0.0014440854171468
"24","AA_B_Z_ER_V_EY_SH_AH_N",7.64050195449134,0.936538972772132,1,0.00616535957814279
"25","AA_B_Z_ER_V_EY_SH_AH_N_Z",7.33488187631168,0.920899449295453,1,0.00607373701029888
"26","AA_D",80.7855739988217,1.91267670605247,27,0.000952944064068603
"27","AA_D_AE_S_AH_T_IY",1.1206069533254,0.326460181095508,0,0.00469206036419367
"28","AA_D_AH_B_AH_L",0.611240156359307,0.207160277109702,2,0.00730544672514586
"29","AA_D_AH_B_L_IY",0.101873359393218,0.0421316830119709,1,0.00470364600668621
"30","AA_D_AH_S_IY",0.305620078179653,0.115816820159466,1,0.00538279811743297
"31","AA_D_AH_T_ER_Z",12.1229297677929,1.11803080454741,4,0.00597611909441225
"32","AA_D_AH_T_IH_NG",3.97306101633549,0.696623787785462,1,0.00867734659822815
"33","AA_D_AH_T_IY",0.305620078179653,0.115816820159466,3,0.00599182463132563
"34","AA_D_AH_T_IY_Z",0.305620078179653,0.115816820159466,2,0.00560954836718596
"35","AA_D_AH_T_S",1.62997375029149,0.419951413827989,1,0.00629700893168141
"36","AA_D_ER",0.101873359393218,0.0421316830119709,8,0.0017678716650391
"37","AA_D_EY_SH_AH_S",0.203746718786436,0.0805351163196006,0,0.00505813171027804
"38","AA_D_IH_S",0.305620078179653,0.115816820159466,2,0.00358035471208971
"39","AA_D_IH_SH_AH_N",2.03746718786436,0.482511595180388,1,0.0102376879452139
"40","AA_D_IH_SH_AH_N_IH_NG",0.407493437572871,0.148446378633484,0,0.0102208873367964
"41","AA_D_IY_AH_N_S",24.5514796137655,1.40741605396146,0,0.00940526951974765
"42","AA_D_IY_AH_N_S_AH_Z",2.75058070361688,0.574098514888146,0,0.00874903276115075
"43","AA_D_IY_N_IY",0.101873359393218,0.0421316830119709,0,0.00203354243254047
"44","AA_D_IY_OW",6.92738843873881,0.899130138963895,0,0.00138224538573906
"45","AA_D_L_IY",2.34308726604401,0.524147713316086,5,0.00339870482171635
"46","AA_D_Z",11.9191830490065,1.11123505169884,14,0.00172735936990085
"47","AA_D_Z_AA_N",0.203746718786436,0.0805351163196006,0,0.00178438245404383
"48","AA_EY_CH_EY_CH",0.305620078179653,0.115816820159466,0,0.000145694448155124
"49","AA_F_AH_L",104.318320018655,2.02250392285668,2,0.00716549516012282
"50","AA_F_L_IY",10.289209298715,1.05266352480978,3,0.0034416099848263
"51","AA_F_T_EH_L",0.101873359393218,0.0421316830119709,0,0.00204440397237723
"52","AA_F_TH_AE_L_M_IH_K",0.101873359393218,0.0421316830119709,0,0.00203080475378031
"53","AA_G_AH",1.42622703150505,0.384931437056767,5,0.00104651560553584
"54","AA_G_AH_S_T",31.8863614900772,1.51701582628918,3,0.00707829072821506
"55","AA_G_AH_S_T_IH_N_IY_AH_N",0.101873359393218,0.0421316830119709,0,0.00909922378692206
"56","AA_G_AH_S_T_IY_N",0.203746718786436,0.0805351163196006,0,0.0059420321699667
"57","AA_G_D_AH_N",0.305620078179653,0.115816820159466,0,0.0103250796450499
"58","AA_G_M_EH_N_T_AH_D",1.83372046907792,0.45235700726485,0,0.00631940082538429
"59","AA_G_OW_S_T_IY_N_EH_L_IY",0.203746718786436,0.0805351163196006,0,0.00429286062802228
"60","AA_G_Z_IH_L_Y_ER_IY",0.814986875145743,0.25887348883638,0,0.00118524547026526
"61","AA_HH_AA",249.691603872777,2.39913978887332,1,0.000478219866031021
"62","AA_IH_NG",0.203746718786436,0.0805351163196006,21,0.00860258924128274
"63","AA_IY_D_AA_N",0.203746718786436,0.0805351163196006,0,0.00152311248285562
"64","AA_JH_IY_N",0.101873359393218,0.0421316830119709,2,0.000962432305765081
"65","AA_K",13.8547768774776,1.17186613297523,33,0.00182935796813799
"66","AA_K_AA_M_P_L_IY",0.203746718786436,0.0805351163196006,0,0.00378002393866734
"67","AA_K_AH",0.101873359393218,0.0421316830119709,8,0.00577215935152362
"68","AA_K_L_AH_N_D",0.814986875145743,0.25887348883638,3,0.0108342236882943
"69","AA_K_S",1.93559382847114,0.46769596600683,23,0.00396645956498409
"70","AA_K_S_AH_D_AY_Z_D",0.203746718786436,0.0805351163196006,0,0.00411104824061068
"71","AA_K_S_AH_D_AY_Z_IH_NG",0.101873359393218,0.0421316830119709,0,0.00578224060832613
"72","AA_K_S_AH_D_EH_N_T_AH_L",0.101873359393218,0.0421316830119709,1,0.00877831591644499
"73","AA_K_S_AH_D_EY_SH_AH_N",0.509366796966089,0.178794792155304,0,0.0090204464117842
"74","AA_K_S_AH_JH_AH_N",15.7903707059488,1.22506028480813,0,0.00908041376390974
"75","AA_K_S_AH_JH_AH_N_EY_T",0.101873359393218,0.0421316830119709,0,0.00758647346276127
"76","AA_K_S_AH_JH_AH_N_EY_T_AH_D",0.203746718786436,0.0805351163196006,0,0.00805106022361788
"77","AA_K_S_AH_JH_AH_N_M_EY_K_IH_NG",0.101873359393218,0.0421316830119709,0,0.00695415479094805
"78","AA_K_S_AH_N",0.611240156359307,0.207160277109702,3,0.0125398662207859
"79","AA_K_S_AY_D",4.48242781330158,0.738972922065715,2,0.00289572397406514
"80","AA_K_S_AY_D_Z",1.42622703150505,0.384931437056767,1,0.00281693411439873
"81","AA_K_S_B_R_IH_JH",0.101873359393218,0.0421316830119709,0,0.00278648434927017
"82","AA_K_S_F_AE_M",5.19554132905411,0.792079258403793,1,0.00225470585576824
"83","AA_K_S_F_AE_M_Z",0.203746718786436,0.0805351163196006,1,0.00211521205679195
"84","AA_K_S_F_ER_D",92.7047570478282,1.97176163899002,1,0.00251333534916854
"85","AA_K_S_F_ER_D_B_EY_S_T",0.203746718786436,0.0805351163196006,0,0.00341392207484652
"86","AA_K_S_F_ER_D_Z",2.54683398483045,0.549840861108146,1,0.00251140857026264
"87","AA_K_S_IY",0.611240156359307,0.207160277109702,4,0.00349853943500517
"88","AA_K_SH_AH_N",4.78804789148124,0.762532115902422,4,0.0113601094843216
"89","AA_K_SH_AH_N_IH_R",0.203746718786436,0.0805351163196006,0,0.0085196295490813
"90","AA_K_SH_AH_N_Z",0.407493437572871,0.148446378633484,3,0.0101562388809668
"91","AA_K_T_AH_G_AA_N",0.611240156359307,0.207160277109702,0,0.00414066035332381
"92","AA_K_T_AH_JH_AH_N_EH_R_IY_AH_N",0.101873359393218,0.0421316830119709,0,0.00985291477536463
"93","AA_K_T_AH_P_AY",0.101873359393218,0.0421316830119709,1,0.00461568001853703
"94","AA_K_T_AH_P_UH_S",1.1206069533254,0.326460181095508,0,0.00383069031702463
"95","AA_K_T_EY_N",0.509366796966089,0.178794792155304,0,0.00291882035187893
"96","AA_K_T_EY_V_IY_AH_S",0.101873359393218,0.0421316830119709,0,0.00341023814808927
"97","AA_K_T_IH_V",1.1206069533254,0.326460181095508,2,0.00438687606383789
"98","AA_K_T_IH_V_Z",0.101873359393218,0.0421316830119709,1,0.00366508304583545
"99","AA_K_T_OW_B_ER",37.1837761785245,1.58187887566584,2,0.00191437760754984
"100","AA_K_T_OW_B_ER_Z",0.101873359393218,0.0421316830119709,1,0.00237907256765387
"101","AA_K_W_ER_D",24.3477328949791,1.40393912204292,0,0.00189639988644073
"102","AA_K_W_ER_D_L_IY",0.203746718786436,0.0805351163196006,0,0.00280479499114056
"103","AA_K_W_ER_D_L_UH_K_IH_NG",0.101873359393218,0.0421316830119709,0,0.00314718318656938
"104","AA_K_W_ER_D_N_AH_S",0.203746718786436,0.0805351163196006,0,0.00347085945171018
"105","AA_K_W_ER_D_SH_EY_P_T",0.101873359393218,0.0421316830119709,0,0.00127139317600663
"106","AA_K_Y_AH_P_AH_N_S_IY",2.34308726604401,0.524147713316086,0,0.00688813575276838
"107","AA_K_Y_AH_P_AH_N_T",0.814986875145743,0.25887348883638,1,0.008341466409181
"108","AA_K_Y_AH_P_AH_N_T_S",1.83372046907792,0.45235700726485,1,0.00811612958641004
"109","AA_K_Y_AH_P_AY",3.56556757876262,0.659494775518104,4,0.00196029570354938
"110","AA_K_Y_AH_P_AY_D",9.27047570478282,1.01159055958341,3,0.00198210617492273
"111","AA_K_Y_AH_P_AY_ER",0.509366796966089,0.178794792155304,4,0.00175956945355468
"112","AA_K_Y_AH_P_AY_ER_Z",1.83372046907792,0.45235700726485,2,0.00217999486992887
"113","AA_K_Y_AH_P_AY_IH_NG",1.32435367211183,0.366302210706376,0,0.00390537455030282
"114","AA_K_Y_AH_P_AY_Z",1.1206069533254,0.326460181095508,4,0.00196421168400393
"115","AA_K_Y_AH_P_EY_SH_AH_N",9.98358922053535,1.04074428218657,1,0.00704366176715505
"116","AA_K_Y_AH_P_EY_SH_AH_N_AH_L",3.97306101633549,0.696623787785462,0,0.00815540591322204
"117","AA_K_Y_AH_P_EY_SH_AH_N_Z",1.83372046907792,0.45235700726485,1,0.00685445006719867
"118","AA_L_AE_N_AH",0.305620078179653,0.115816820159466,0,0.00433575191943384
"119","AA_L_AH",0.203746718786436,0.0805351163196006,11,0.00462970014409643
"120","AA_L_AH_V",4.38055445390837,0.730827031031759,4,0.00361452070521606
"121","AA_L_AH_V_ER",12.2248031271861,1.12138921557202,3,0.00341910662211854
"122","AA_L_B_AH_N",0.203746718786436,0.0805351163196006,0,0.00995257252449902
"123","AA_L_D_IY",0.101873359393218,0.0421316830119709,2,0.00250897408719578
"124","AA_L_F_OW_N_Z",0.101873359393218,0.0421316830119709,0,0.00198533966781666
"125","AA_L_IH_V_ER_Z",1.62997375029149,0.419951413827989,3,0.00353292182662635
"126","AA_L_IH_V_Z",0.713113515752525,0.233786141501144,2,0.00272677709148937
"127","AA_L_IY",3.97306101633549,0.696623787785462,30,0.0053154752972379
"128","AA_L_M_AH_N_D_Z",2.03746718786436,0.482511595180388,0,0.00908896566596512
"129","AA_L_M_OW",0.305620078179653,0.115816820159466,3,0.00114374927537716
"130","AA_L_M_Z",0.509366796966089,0.178794792155304,4,0.00128698843291784
"131","AA_L_OW_NG_G_IY",0.101873359393218,0.0421316830119709,0,0.000962032800851545
"132","AA_L_R_AY_T",0.101873359393218,0.0421316830119709,1,0.00163843831531774
"133","AA_L_T",3.66744093815584,0.669078831089183,5,0.00183959528154734
"134","AA_M_AA_R_AH",0.101873359393218,0.0421316830119709,1,0.00510704609312909
"135","AA_M_AH_JH",0.305620078179653,0.115816820159466,3,0.00344797709438578
"136","AA_M_AH_N",0.101873359393218,0.0421316830119709,10,0.0139647774828377
"137","AA_M_AH_N_AH_S",0.713113515752525,0.233786141501144,0,0.0116875412145499
"138","AA_M_AH_N_D",0.713113515752525,0.233786141501144,3,0.0127955181541275
"139","AA_M_B_AH_D_Z_M_AH_N",1.42622703150505,0.384931437056767,0,0.00728167930392261
"140","AA_M_IY",0.101873359393218,0.0421316830119709,14,0.00136468381558154
"141","AA_M_IY_N",0.305620078179653,0.115816820159466,4,0.00158345437083761
"142","AA_M_N_AH_B_AH_S",0.611240156359307,0.207160277109702,0,0.0045175058475451
"143","AA_M_N_IY",1.32435367211183,0.366302210706376,2,0.00133055943755035
"144","AA_M_OW",0.203746718786436,0.0805351163196006,7,0.00129065056129192
"145","AA_N",8258.26200585181,3.91694124331251,29,0.003552597443618
"146","AA_N_AH",0.509366796966089,0.178794792155304,14,0.00490398523629592
"147","AA_N_AH_S_T",64.078343058334,1.81343648695408,3,0.0090070255435951
"148","AA_N_AH_S_T_IY",3.76931429754906,0.678455943359331,2,0.00826922735999413
"149","AA_N_AH_S_T_L_IY",44.7224047736226,1.66012906407778,2,0.00766645767565877
"150","AA_N_D_AA_N_T_EY",0.101873359393218,0.0421316830119709,0,0.00543568049960753
"151","AA_N_D_IH_S_K",0.101873359393218,0.0421316830119709,0,0.00518976857928812
"152","AA_N_D_R_EY",0.611240156359307,0.207160277109702,1,0.00460045513597275
"153","AA_N_DH_AH_S_P_AA_T",0.101873359393218,0.0421316830119709,0,0.00309093741295385
"154","AA_N_ER",0.101873359393218,0.0421316830119709,11,0.00254909103893001
"155","AA_N_ER_EH_R_IY",2.44496062543723,0.537184262454657,0,0.00418920852333745
"156","AA_N_ER_EH_R_IY_AH_M",0.203746718786436,0.0805351163196006,0,0.00457417074461902
"157","AA_N_G_OW_IH_NG",9.77984250174891,1.03261241566324,0,0.00436476596377939
"158","AA_N_HH_AE_N_D",0.203746718786436,0.0805351163196006,1,0.00426853521773143
"159","AA_N_HH_AE_N_D_Z",0.101873359393218,0.0421316830119709,1,0.00397407512739837
"160","AA_N_IH_K_S",0.203746718786436,0.0805351163196006,2,0.00521422577071364
"161","AA_N_IH_NG",0.101873359393218,0.0421316830119709,7,0.00797012302504122
"162","AA_N_IH_SH",0.101873359393218,0.0421316830119709,1,0.00309387424966943
"163","AA_N_K_AA_S_T_S",0.101873359393218,0.0421316830119709,0,0.00527619064740687
"164","AA_N_K_AO_R",0.203746718786436,0.0805351163196006,3,0.00356917065526546
"165","AA_N_K_AO_R_Z",0.101873359393218,0.0421316830119709,1,0.00305311642546974
"166","AA_N_K_L_EY_V",0.407493437572871,0.148446378633484,0,0.0021764028927152
"167","AA_N_L_AY_N",0.101873359393218,0.0421316830119709,1,0.00229724688679554
"168","AA_N_OW_N_AH",0.203746718786436,0.0805351163196006,0,0.00301354671223686
"169","AA_N_S",0.611240156359307,0.207160277109702,11,0.00535648697351807
"170","AA_N_S_AA_M_B_AH_L",0.203746718786436,0.0805351163196006,0,0.00535727171531251
"171","AA_N_S_AY_T",0.509366796966089,0.178794792155304,2,0.00359379638782639
"172","AA_N_S_EH_T",1.62997375029149,0.419951413827989,3,0.004160219448049
"173","AA_N_S_K_R_IY_N",0.101873359393218,0.0421316830119709,0,0.00476650976943489
"174","AA_N_S_T_R_IY_M",0.203746718786436,0.0805351163196006,1,0.00726992824142681
"175","AA_N_S_T_R_IY_T",0.203746718786436,0.0805351163196006,1,0.0073892387192505
"176","AA_N_SH_AO_R",0.305620078179653,0.115816820159466,2,0.00326888653236477
"177","AA_N_T_AA_R_G_AH_T",0.101873359393218,0.0421316830119709,1,0.00511806814833289
"178","AA_N_T_EH_R_IY_OW",0.101873359393218,0.0421316830119709,0,0.00588880646325708
"179","AA_N_T_R_AH_P_R_AH_N_ER",0.509366796966089,0.178794792155304,1,0.0101487842302538
"180","AA_N_T_R_AH_P_R_AH_N_ER_IY_AH_L",0.407493437572871,0.148446378633484,0,0.00956115134319794
"181","AA_N_T_R_AH_P_R_AH_N_ER_Z",0.203746718786436,0.0805351163196006,1,0.00960416054404579
"182","AA_N_T_R_EY",0.203746718786436,0.0805351163196006,1,0.00676633357112199
"183","AA_N_T_UW",99.9377655647467,2.00405368663066,2,0.00588146139896134
"184","AA_N_T_W_AA_N",0.101873359393218,0.0421316830119709,0,0.00436578969512032
"185","AA_N_W_ER_D_Z",6.3161482823795,0.864282499096147,0,0.00199038341735005
"186","AA_N_Z",0.611240156359307,0.207160277109702,16,0.00444667695558279
"187","AA_NG_K_S_T",0.101873359393218,0.0421316830119709,0,0.00595749217781864
"188","AA_P",5.19554132905411,0.792079258403793,24,0.00174983152128724
"189","AA_P_AH_N_HH_AY_M",0.101873359393218,0.0421316830119709,0,0.00657630864284769
"190","AA_P_AH_Z_AH_T",54.9097407129444,1.74748747817893,1,0.00449373114368019
"191","AA_P_AH_Z_AH_T_S",0.814986875145743,0.25887348883638,1,0.00483457125756906
"192","AA_P_AH_Z_IH_SH_AH_N",20.1709251598571,1.32573983690659,2,0.00800318919065263
"193","AA_P_AH_Z_IH_SH_AH_N_Z",0.203746718786436,0.0805351163196006,2,0.0076703851002645
"194","AA_P_ER_AE_N_D_IY",0.101873359393218,0.0421316830119709,0,0.00389758658249431
"195","AA_P_ER_AE_T_IH_K",0.611240156359307,0.207160277109702,0,0.00372251187715623
"196","AA_P_ER_AH_T_IH_V",1.22248031271861,0.346837922571143,1,0.00452451799107955
"197","AA_P_ER_AH_T_IH_V_Z",0.101873359393218,0.0421316830119709,1,0.00398928841718614
"198","AA_P_ER_EH_T_AH_Z",0.101873359393218,0.0421316830119709,0,0.00401298524137296
"199","AA_P_ER_EY_SH_AH_N",52.2610333687207,1.72640958835113,1,0.00859314261468142
"200","AA_P_ER_EY_SH_AH_N_AH_L",7.02926179813203,0.904675618537085,1,0.00959545258538356
"201","AA_P_ER_EY_SH_AH_N_AH_L_IY",0.203746718786436,0.0805351163196006,1,0.00948034870009563
"202","AA_P_ER_EY_SH_AH_N_Z",15.5866239871623,1.21975799946931,1,0.00812851602223373
"203","AA_P_ER_EY_T",18.0315846125996,1.27947495012922,2,0.00265386744476907
"204","AA_P_ER_EY_T_AH_D",8.25174211085064,0.966223518457048,0,0.00507238071886082
"205","AA_P_ER_EY_T_ER",4.88992125087446,0.770109488243925,3,0.00342885079665025
"206","AA_P_ER_EY_T_ER_Z",4.99179461026767,0.777556917983101,1,0.00364113355857087
"207","AA_P_ER_EY_T_IH_NG",23.2271259416537,1.38430189693925,0,0.00589215647841745
"208","AA_P_ER_EY_T_S",4.17680773512193,0.714062035732066,2,0.00343084832121793
"209","AA_P_ER_T_UW_N",0.203746718786436,0.0805351163196006,0,0.00166780816872691
"210","AA_P_ER_T_UW_N_AH_S_T",0.713113515752525,0.233786141501144,1,0.00510181819679962
"211","AA_P_ER_T_UW_N_AH_S_T_S",0.713113515752525,0.233786141501144,1,0.00526147971126781
"212","AA_P_ER_T_UW_N_AH_T_IY",79.1556002485302,1.903933870696,1,0.00373515246231108
"213","AA_P_ER_T_UW_N_AH_T_IY_Z",29.2376541458535,1.48054809532688,1,0.00377351811212399
"214","AA_P_ER_T_UW_N_IH_S_T_IH_K",0.101873359393218,0.0421316830119709,0,0.00474315953954062
"215","AA_P_ER_T_UW_N_IH_Z_AH_M",0.101873359393218,0.0421316830119709,0,0.00261850501765687
"216","AA_P_R_AH",7.64050195449134,0.936538972772132,2,0.00653265440802485
"217","AA_P_R_AH_IH_SH",0.101873359393218,0.0421316830119709,0,0.00443540342630395
"218","AA_P_R_AH_Z",1.22248031271861,0.346837922571143,1,0.00615643314023097
"219","AA_P_S",0.407493437572871,0.148446378633484,16,0.00158484847652547
"220","AA_P_SH_AH_N",32.4976016464365,1.5250137136337,3,0.0111156936266731
"221","AA_P_SH_AH_N_AH_L",2.54683398483045,0.549840861108146,0,0.0116112565836121
"222","AA_P_SH_AH_N_Z",25.5702132076977,1.42439503933896,2,0.00996070619484804
"223","AA_P_T",6.82551507934559,0.893512932640911,16,0.00169221542203824
"224","AA_P_T_AH_D",3.87118765694228,0.687634860593056,1,0.00580081134454128
"225","AA_P_T_AH_D_AW_T",0.101873359393218,0.0421316830119709,0,0.00406427584615765
"226","AA_P_T_AH_M_AH_L",0.91686023453896,0.282590447994732,1,0.00824871527958977
"227","AA_P_T_AH_M_AH_M",0.91686023453896,0.282590447994732,1,0.00642888716824342
"228","AA_P_T_AH_M_AH_Z_EY_SH_AH_N",0.203746718786436,0.0805351163196006,0,0.00817832750763616
"229","AA_P_T_AH_M_AY_Z",0.611240156359307,0.207160277109702,0,0.00437591048626323
"230","AA_P_T_AH_M_IH_S_T",0.713113515752525,0.233786141501144,1,0.00669905533852887
"231","AA_P_T_AH_M_IH_S_T_IH_K",9.57609578296248,1.02432537536998,0,0.00694153658967014
"232","AA_P_T_AH_M_IH_S_T_IH_K_AH_L_IY",0.305620078179653,0.115816820159466,0,0.00830814163547823
"233","AA_P_T_AH_M_IH_S_T_S",0.305620078179653,0.115816820159466,1,0.00667901989958943
"234","AA_P_T_AH_M_IH_Z_AH_M",2.13934054725757,0.496838429358126,0,0.0048260973838171
"235","AA_P_T_AH_N",0.305620078179653,0.115816820159466,3,0.0120715715549505
"236","AA_P_T_AW_T",0.509366796966089,0.178794792155304,0,0.00110216539153854
"237","AA_P_T_IH_K",0.305620078179653,0.115816820159466,2,0.00474121819535141
"238","AA_P_T_IH_K_AH_L",2.13934054725757,0.496838429358126,0,0.00793820424705351
"239","AA_P_T_IH_K_L_IY",0.509366796966089,0.178794792155304,0,0.00505883500538624
"240","AA_P_T_IH_K_S",0.203746718786436,0.0805351163196006,1,0.00501368678864717
"241","AA_P_T_IH_NG",7.64050195449134,0.936538972772132,1,0.00703047498387623
"242","AA_P_T_IH_SH_AH_N",0.611240156359307,0.207160277109702,1,0.00929858090028599
"243","AA_P_T_IH_SH_AH_N_Z",0.407493437572871,0.148446378633484,1,0.00873317740989479
"244","AA_P_T_OW_AH_L_EH_K_T_R_AA_N_IH_K_S",0.101873359393218,0.0421316830119709,0,0.00467142522200791
"245","AA_P_T_S",0.101873359393218,0.0421316830119709,3,0.00330773422369662
"246","AA_P_TH_AH_M_AA_L_AH_JH_AH_S_T",0.101873359393218,0.0421316830119709,0,0.00468275371563971
"247","AA_P_TH_AH_M_AA_L_AH_JH_IY",0.101873359393218,0.0421316830119709,0,0.00255819087307166
"248","AA_R",4776.5362018698,3.67920398661407,36,0.00585262213801546
"249","AA_R_AH_N",0.101873359393218,0.0421316830119709,7,0.0167990983839943
"250","AA_R_AH_N_T",319.576728416524,2.50593199248127,9,0.0158513874181421
"251","AA_R_AH_S_T_IY_D",0.101873359393218,0.0421316830119709,0,0.00842647415856566
"252","AA_R_B",0.203746718786436,0.0805351163196006,12,0.00310733673295369
"253","AA_R_B_AH_T_ER",0.101873359393218,0.0421316830119709,1,0.0054360883275401
"254","AA_R_B_AH_T_ER_Z",0.203746718786436,0.0805351163196006,1,0.00531383150097908
"255","AA_R_B_AH_T_R_EH_R_AH_L_IY",0.91686023453896,0.282590447994732,0,0.00772702428515462
"256","AA_R_B_AH_T_R_EH_R_IY",4.17680773512193,0.714062035732066,0,0.00592036631104903
"257","AA_R_B_AH_T_R_EY_SH_AH_N",0.305620078179653,0.115816820159466,0,0.00857004623686763
"258","AA_R_B_AH_T_R_EY_T",0.203746718786436,0.0805351163196006,1,0.00516957574611377
"259","AA_R_B_AH_T_R_EY_T_ER",0.101873359393218,0.0421316830119709,1,0.00533947680337142
"260","AA_R_B_ER",0.101873359393218,0.0421316830119709,6,0.00259657386250755
"261","AA_R_B_ER_IY_T_AH_M",0.91686023453896,0.282590447994732,0,0.0043967477589112
"262","AA_R_CH",6.11240156359307,0.852016268762118,13,0.00305184300355784
"263","AA_R_CH_AH_Z",1.1206069533254,0.326460181095508,1,0.00311376626515591
"264","AA_R_CH_B_IH_SH_AH_P",2.64870734422366,0.56213903083908,0,0.00339978681419051
"265","AA_R_CH_ER",0.713113515752525,0.233786141501144,6,0.00247002235812603
"266","AA_R_CH_IH_N_T_R_AH_S_P_EH_K_T_IH_V",0.101873359393218,0.0421316830119709,0,0.00595792913631782
"267","AA_R_CH_IY",1.1206069533254,0.326460181095508,7,0.00216377687284366
"268","AA_R_CH_K_AH_N_S_ER_V_AH_T_IH_V",0.203746718786436,0.0805351163196006,0,0.00686474286740157
"269","AA_R_CH_T",0.407493437572871,0.148446378633484,6,0.00214309417054915
"270","AA_R_CH_W_EY",2.44496062543723,0.537184262454657,0,0.0018501447081704
"271","AA_R_D_AH_N_T",0.203746718786436,0.0805351163196006,1,0.012387798420807
"272","AA_R_D_AH_N_T_L_IY",0.101873359393218,0.0421316830119709,0,0.0102728051405153
"273","AA_R_D_L_IY",0.713113515752525,0.233786141501144,3,0.0043522314971172
"274","AA_R_D_M_AO_R",0.203746718786436,0.0805351163196006,0,0.00349526848852559
"275","AA_R_G_AA_N",0.101873359393218,0.0421316830119709,0,0.00266348053175103
"276","AA_R_G_AH_N_AO_T_S",0.101873359393218,0.0421316830119709,0,0.00695787745036963
"277","AA_R_G_AH_S",0.203746718786436,0.0805351163196006,1,0.0045959294943741
"278","AA_R_G_AH_S_IY",0.101873359393218,0.0421316830119709,1,0.00418928343050874
"279","AA_R_G_AY_L",1.42622703150505,0.384931437056767,0,0.00188466442960561
"280","AA_R_G_EH_L_OW",0.101873359393218,0.0421316830119709,0,0.00248829138490126
"281","AA_R_G_OW_Z",0.101873359393218,0.0421316830119709,2,0.00209718231681389
"282","AA_R_G_Y_AH_M_AH_N_T",56.132221025663,1.75688110766707,1,0.00879268179408668
"283","AA_R_G_Y_AH_M_AH_N_T_S",20.4765452380368,1.33196442112771,1,0.00854224735330076
"284","AA_R_G_Y_AH_M_EH_N_T_AH_T_IH_V",1.01873359393218,0.30507901021701,0,0.00613482450206914
"285","AA_R_G_Y_UW",27.4039336767756,1.45337848989968,2,0.00261154489299136
"286","AA_R_G_Y_UW_AH_B_AH_L",0.611240156359307,0.207160277109702,0,0.00487018337525222
"287","AA_R_G_Y_UW_AH_B_L_IY",1.62997375029149,0.419951413827989,0,0.00324405792621494
"288","AA_R_G_Y_UW_D",12.0210564083997,1.11464622030952,2,0.00226511795257727
"289","AA_R_G_Y_UW_IH_NG",17.0128510186674,1.25558245705507,0,0.00465206825774492
"290","AA_R_G_Y_UW_Z",3.36182085997619,0.63966782513048,2,0.00232234703144129
"291","AA_R_IY",0.407493437572871,0.148446378633484,33,0.00748072950595974
"292","AA_R_JH_AH_N_T_IH_N_IY_AH_N",0.305620078179653,0.115816820159466,0,0.010874199148705
"293","AA_R_JH_AH_N_T_IY_N",0.611240156359307,0.207160277109702,1,0.00892873863207877
"294","AA_R_JH_AH_N_T_IY_N_AH",0.91686023453896,0.282590447994732,1,0.00859456793169065
"295","AA_R_JH_UW_AH_S",0.611240156359307,0.207160277109702,0,0.00353109908545835
"296","AA_R_K",3.15807414118975,0.618892228820011,19,0.00344797709438578
"297","AA_R_K_AH_M_IY_D_IY_Z",0.101873359393218,0.0421316830119709,0,0.00429394435445874
"298","AA_R_K_AH_N_S_AA",0.305620078179653,0.115816820159466,0,0.00955403516192558
